prior disorder,later disorder,tso,Failure,StdErr,newf,newf_low,newf_high,model
Social phobia,Drug dependence,3,0,0.9792,2.082278974,1.952248748,2.212309199,20to40
Social phobia,Drug dependence,5,0,0.9734,2.682076632,2.532215915,2.83193735,20to40
Social phobia,Drug dependence,7,0,0.9732,2.700151877,2.549694124,2.85060963,20to40
Social phobia,Drug dependence,12,0,0.9589,4.170788603,3.967647092,4.373930115,20to40
Social phobia,Drug dependence,13,0,0.9571,4.358523272,4.149301429,4.567745115,20to40
Specific phobia,MDE,1,0,0.9851,1.48545263,1.459488238,1.511417021,below 20
Specific phobia,MDE,2,0,0.9796,2.046775235,2.016232767,2.077317702,below 20
Specific phobia,MDE,3,0,0.9732,2.6976041,2.662466854,2.732741346,below 20
Specific phobia,MDE,4,0,0.9674,3.299905343,3.260970332,3.338840354,below 20
Specific phobia,MDE,5,0,0.9605,4.012046517,3.969024245,4.05506879,below 20
Specific phobia,MDE,6,0,0.9507,5.032194754,4.983867563,5.080521946,below 20
Specific phobia,MDE,7,0,0.943,5.84225973,5.790049893,5.894469567,below 20
Specific phobia,MDE,8,0,0.9295,7.268079494,7.209583288,7.326575699,below 20
Specific phobia,MDE,9,0,0.9167,8.649315002,8.585212423,8.713417581,below 20
Specific phobia,MDE,10,0,0.9066,9.748393673,9.680068142,9.816719203,below 20
Specific phobia,MDE,11,0,0.8957,10.95259175,10.87981771,11.02536578,below 20
Specific phobia,MDE,12,0,0.8836,12.30269722,12.22512603,12.38026841,below 20
Specific phobia,MDE,13,0,0.8717,13.64805593,13.56586595,13.7302459,below 20
Specific phobia,MDE,14,0,0.8617,14.7960749,14.71002086,14.88212894,below 20
Specific phobia,MDE,15,0,0.8491,16.26147138,16.17053724,16.35240553,below 20
Specific phobia,MDE,16,0,0.8394,17.40690533,17.31217856,17.5016321,below 20
Specific phobia,MDE,17,0,0.8289,18.65072043,18.55187845,18.74956241,below 20
Specific phobia,MDE,18,0,0.8198,19.74901053,19.6465272,19.85149385,below 20
Specific phobia,MDE,19,0,0.8094,21.02256135,20.91584257,21.12928013,below 20
Specific phobia,MDE,20,0,0.7982,22.40993278,22.29860948,22.52125608,below 20
Specific phobia,MDE,21,0,0.7868,23.83604308,23.71999195,23.95209421,below 20
Specific phobia,MDE,22,0,0.7759,25.21382603,25.09321397,25.33443809,below 20
Specific phobia,MDE,23,0,0.7705,25.90932436,25.78637413,26.0322746,below 20
Specific phobia,MDE,24,0,0.7615,27.08064466,26.95369909,27.20759022,below 20
Specific phobia,MDE,25,0,0.7538,28.09979328,27.96933189,28.23025467,below 20
Specific phobia,MDE,26,0,0.7449,29.27569799,29.14111697,29.41027901,below 20
Specific phobia,MDE,27,0,0.737,30.33799002,30.19963713,30.47634292,below 20
Specific phobia,MDE,28,0,0.7274,31.63425518,31.49125238,31.77725799,below 20
Specific phobia,MDE,29,0,0.7173,33.03020125,32.8821327,33.1782698,below 20
Specific phobia,MDE,30,0,0.7073,34.42349486,34.27033125,34.57665846,below 20
Specific phobia,MDE,31,0,0.6995,35.52693981,35.36966394,35.68421568,below 20
Specific phobia,MDE,32,0,0.6925,36.51998125,36.35891671,36.68104579,below 20
Specific phobia,MDE,33,0,0.6853,37.56247629,37.39730989,37.72764269,below 20
Specific phobia,MDE,34,0,0.6793,38.43906902,38.27036317,38.60777486,below 20
Specific phobia,MDE,35,0,0.6731,39.34461938,39.17216002,39.51707873,below 20
Specific phobia,MDE,36,0,0.6634,40.78801557,40.60940141,40.96662972,below 20
Specific phobia,MDE,37,0,0.6575,41.68713302,41.50455835,41.86970768,below 20
Specific phobia,MDE,38,0,0.651,42.66961207,42.4825921,42.85663204,below 20
Specific phobia,MDE,39,0,0.646,43.43747431,43.24685415,43.62809447,below 20
Specific phobia,MDE,40,0,0.6385,44.59882852,44.40255528,44.79510176,below 20
Specific phobia,MDE,41,0,0.6327,45.50224019,45.30140576,45.70307463,below 20
Specific phobia,MDE,42,0,0.6279,46.26238147,46.05751803,46.46724492,below 20
Specific phobia,MDE,43,0,0.6214,47.30634015,47.09570551,47.51697478,below 20
Specific phobia,MDE,44,0,0.6117,48.86629153,48.64688094,49.08570211,below 20
Specific phobia,MDE,45,0,0.6066,49.70279292,49.47850052,49.92708532,below 20
Specific phobia,MDE,46,0,0.5992,50.92062164,50.68891409,51.15232919,below 20
Specific phobia,MDE,47,0,0.5953,51.5614469,51.32562437,51.79726943,below 20
Specific phobia,MDE,48,0,0.5872,52.9294908,52.68453856,53.17444303,below 20
Specific phobia,MDE,49,0,0.5834,53.57897636,53.32946597,53.82848674,below 20
Specific phobia,MDE,50,0,0.5809,54.00126787,53.74859961,54.25393613,below 20
Specific phobia,MDE,51,0,0.5767,54.72875756,54.47036519,54.98714994,below 20
Specific phobia,MDE,52,0,0.5708,55.74684027,55.4799216,56.01375893,below 20
Specific phobia,MDE,53,0,0.5675,56.33377144,56.06149389,56.60604899,below 20
Specific phobia,MDE,54,0,0.5659,56.61028734,56.33527152,56.88530316,below 20
Specific phobia,MDE,55,0,0.5647,56.82487304,56.54756954,57.10217653,below 20
Specific phobia,MDE,56,0,0.5601,57.63049582,57.3440914,57.91690023,below 20
Specific phobia,MDE,57,0,0.5563,58.32095913,58.02632491,58.61559335,below 20
Specific phobia,MDE,58,0,0.5543,58.67078916,58.37168136,58.96989696,below 20
Specific phobia,MDE,59,0,0.5518,59.13022069,58.82469613,59.43574526,below 20
Specific phobia,MDE,60,0,0.5494,59.55677946,59.24478671,59.86877222,below 20
Specific phobia,MDE,61,0,0.5465,60.08234839,59.76196555,60.40273123,below 20
Specific phobia,MDE,62,0,0.5438,60.57682529,60.24798164,60.90566893,below 20
Specific phobia,MDE,63,0,0.5403,61.23314797,60.89230903,61.5739869,below 20
Specific phobia,MDE,64,0,0.539,61.4615644,61.11616184,61.80696696,below 20
Specific phobia,MDE,66,0,0.5375,61.74433734,61.39205541,62.09661927,below 20
Specific phobia,MDE,67,0,0.5344,62.32837368,61.96053914,62.69620822,below 20
Specific phobia,MDE,68,0,0.5324,62.69694463,62.31851468,63.07537458,below 20
Specific phobia,MDE,70,0,0.5315,62.86676152,62.4820202,63.25150285,below 20
Specific phobia,MDE,71,0,0.5237,64.32626043,63.88638801,64.76613285,below 20
Specific phobia,MDE,73,0,0.522,64.66524348,64.20573809,65.12474887,below 20
Specific phobia,MDE,74,0,0.5004,68.79276026,68.10197087,69.48354964,below 20
Specific phobia,MDE,1,0,0.9489,5.109047959,4.919467335,5.298628584,20to40
Specific phobia,MDE,2,0,0.9355,6.522420639,6.306823532,6.738017746,20to40
Specific phobia,MDE,3,0,0.9254,7.59906448,7.364516332,7.833612629,20to40
Specific phobia,MDE,4,0,0.9094,9.329900116,9.066532023,9.593268209,20to40
Specific phobia,MDE,5,0,0.9002,10.34726311,10.06762287,10.62690336,20to40
Specific phobia,MDE,6,0,0.8859,11.93583669,11.63156339,12.24011,20to40
Specific phobia,MDE,7,0,0.8811,12.4699053,12.15736939,12.78244121,20to40
Specific phobia,MDE,8,0,0.8751,13.15424216,12.83114511,13.47733921,20to40
Specific phobia,MDE,9,0,0.87,13.73364074,13.40163598,14.0656455,20to40
Specific phobia,MDE,10,0,0.855,15.46442575,15.10608625,15.82276524,20to40
Specific phobia,MDE,11,0,0.8464,16.46383786,16.09008294,16.83759277,20to40
Specific phobia,MDE,12,0,0.8424,16.94488345,16.56372245,17.32604445,20to40
Specific phobia,MDE,13,0,0.8392,17.31800598,16.93094505,17.7050669,20to40
Specific phobia,MDE,14,0,0.833,18.05930555,17.66036055,18.45825055,20to40
Specific phobia,MDE,15,0,0.8209,19.50448197,19.08221921,19.92674473,20to40
Specific phobia,MDE,16,0,0.8147,20.27145693,19.8362749,20.70663897,20to40
Specific phobia,MDE,17,0,0.8114,20.67192349,20.22992251,21.11392448,20to40
Specific phobia,MDE,18,0,0.8047,21.49863383,21.04251033,21.95475732,20to40
Specific phobia,MDE,19,0,0.8026,21.75547959,21.29489712,22.21606207,20to40
Specific phobia,MDE,20,0,0.7937,22.86946923,22.38924616,23.34969231,20to40
Specific phobia,MDE,21,0,0.7797,24.63286829,24.12104032,25.14469626,20to40
Specific phobia,MDE,22,0,0.7713,25.70636127,25.17532493,26.23739761,20to40
Specific phobia,MDE,23,0,0.7672,26.23763024,25.69695838,26.7783021,20to40
Specific phobia,MDE,24,0,0.7627,26.83097163,26.27884053,27.38310273,20to40
Specific phobia,MDE,27,0,0.7597,27.2163776,26.65570021,27.77705498,20to40
Specific phobia,MDE,28,0,0.7512,28.33131221,27.74493606,28.91768836,20to40
Specific phobia,MDE,29,0,0.7495,28.55799868,27.96584656,29.15015081,20to40
Specific phobia,MDE,31,0,0.7458,29.05977772,28.45295778,29.66659766,20to40
Specific phobia,MDE,33,0,0.7417,29.60359056,28.97935822,30.2278229,20to40
Specific phobia,MDE,35,0,0.7295,31.25731144,30.57228824,31.94233463,20to40
Specific phobia,MDE,39,0,0.7233,32.10086972,31.37190806,32.82983137,20to40
Specific phobia,MDE,40,0,0.6913,36.53069428,35.57960102,37.48178754,20to40
Specific phobia,MDE,41,0,0.6797,38.19780198,37.16143778,39.23416618,20to40
Specific phobia,MDE,42,0,0.6709,39.49650328,38.38286615,40.61014041,20to40
Specific phobia,MDE,46,0,0.6467,43.1103882,41.73185834,44.48891807,20to40
Specific phobia,MDE,1,0,0.9365,6.354743827,5.946098758,6.763388895,above40
Specific phobia,MDE,2,0,0.9211,7.995714671,7.531920288,8.459509053,above40
Specific phobia,MDE,3,0,0.9107,9.12472015,8.623610942,9.625829358,above40
Specific phobia,MDE,4,0,0.9096,9.243616116,8.738651339,9.748580892,above40
Specific phobia,MDE,9,0,0.8896,11.43800704,10.85044703,12.02556705,above40
Specific phobia,MDE,10,0,0.8862,11.82928046,11.22674509,12.43181582,above40
Specific phobia,MDE,11,0,0.8729,13.33094159,12.66783495,13.99404822,above40
Specific phobia,MDE,13,0,0.851,15.83777841,15.07225732,16.6032995,above40
Specific phobia,MDE,15,0,0.8367,17.51615468,16.67243974,18.35986962,above40
Specific phobia,MDE,16,0,0.8178,19.77544522,18.82933902,20.72155143,above40
Specific phobia,MDE,24,0,0.7886,23.34081025,22.04842642,24.63319408,above40
Specific phobia,Bipolar disorder,1,0,0.9964,0.36435603,0.350428094,0.378283965,below 20
Specific phobia,Bipolar disorder,2,0,0.9957,0.432969768,0.417781868,0.448157667,below 20
Specific phobia,Bipolar disorder,3,0,0.9947,0.5263411,0.509588186,0.543094014,below 20
Specific phobia,Bipolar disorder,4,0,0.9926,0.738322885,0.71846576,0.758180011,below 20
Specific phobia,Bipolar disorder,5,0,0.9909,0.916354536,0.894216233,0.938492839,below 20
Specific phobia,Bipolar disorder,6,0,0.9892,1.080119064,1.056063049,1.10417508,below 20
Specific phobia,Bipolar disorder,7,0,0.9854,1.473341961,1.445183446,1.501500475,below 20
Specific phobia,Bipolar disorder,8,0,0.9812,1.891373174,1.859389372,1.923356976,below 20
Specific phobia,Bipolar disorder,9,0,0.9767,2.349826228,2.314074939,2.385577517,below 20
Specific phobia,Bipolar disorder,10,0,0.9726,2.777781048,2.738799003,2.816763092,below 20
Specific phobia,Bipolar disorder,11,0,0.9691,3.130764862,3.089259712,3.172270011,below 20
Specific phobia,Bipolar disorder,12,0,0.9651,3.543709692,3.499388078,3.588031305,below 20
Specific phobia,Bipolar disorder,13,0,0.9616,3.912935683,3.866195555,3.959675812,below 20
Specific phobia,Bipolar disorder,14,0,0.9573,4.357266251,4.307705286,4.406827216,below 20
Specific phobia,Bipolar disorder,15,0,0.9532,4.788008781,4.735756269,4.840261294,below 20
Specific phobia,Bipolar disorder,16,0,0.9504,5.074240814,5.02021289,5.128268739,below 20
Specific phobia,Bipolar disorder,17,0,0.9485,5.276310334,5.221017101,5.331603568,below 20
Specific phobia,Bipolar disorder,18,0,0.9462,5.51883376,5.462005674,5.575661846,below 20
Specific phobia,Bipolar disorder,19,0,0.9431,5.843633843,5.784744406,5.902523279,below 20
Specific phobia,Bipolar disorder,20,0,0.9406,6.115505782,6.054887099,6.176124464,below 20
Specific phobia,Bipolar disorder,21,0,0.9376,6.432872968,6.370225197,6.495520738,below 20
Specific phobia,Bipolar disorder,22,0,0.9359,6.61415247,6.55033849,6.677966451,below 20
Specific phobia,Bipolar disorder,23,0,0.9332,6.896468559,6.83081698,6.962120138,below 20
Specific phobia,Bipolar disorder,24,0,0.9324,6.98580718,6.919562577,7.052051783,below 20
Specific phobia,Bipolar disorder,25,0,0.9316,7.072124881,7.005292615,7.138957147,below 20
Specific phobia,Bipolar disorder,26,0,0.9297,7.281976609,7.21367837,7.350274847,below 20
Specific phobia,Bipolar disorder,27,0,0.927,7.566116924,7.495804648,7.636429201,below 20
Specific phobia,Bipolar disorder,28,0,0.9245,7.839711834,7.767445248,7.91197842,below 20
Specific phobia,Bipolar disorder,29,0,0.9221,8.099082674,8.024940243,8.173225105,below 20
Specific phobia,Bipolar disorder,30,0,0.9184,8.4982368,8.42118823,8.575285369,below 20
Specific phobia,Bipolar disorder,31,0,0.9166,8.692094874,8.613616001,8.770573747,below 20
Specific phobia,Bipolar disorder,32,0,0.9137,9.014406001,8.933496222,9.09531578,below 20
Specific phobia,Bipolar disorder,33,0,0.913,9.09066165,9.009153879,9.172169421,below 20
Specific phobia,Bipolar disorder,34,0,0.9124,9.154394071,9.072364906,9.236423236,below 20
Specific phobia,Bipolar disorder,35,0,0.9115,9.253282579,9.170412761,9.336152397,below 20
Specific phobia,Bipolar disorder,36,0,0.9094,9.480292506,9.395412203,9.565172809,below 20
Specific phobia,Bipolar disorder,37,0,0.9087,9.560361464,9.474744163,9.645978764,below 20
Specific phobia,Bipolar disorder,38,0,0.9067,9.781280279,9.693554574,9.869005984,below 20
Specific phobia,Bipolar disorder,39,0,0.9055,9.907614312,9.818635966,9.996592658,below 20
Specific phobia,Bipolar disorder,40,0,0.9032,10.16270897,10.07111362,10.25430432,below 20
Specific phobia,Bipolar disorder,41,0,0.9006,10.45043855,10.35577218,10.54510492,below 20
Specific phobia,Bipolar disorder,42,0,0.9002,10.49266452,10.39752331,10.58780573,below 20
Specific phobia,Bipolar disorder,43,0,0.8974,10.80868223,10.70982376,10.90754069,below 20
Specific phobia,Bipolar disorder,44,0,0.8945,11.13419653,11.0314478,11.23694525,below 20
Specific phobia,Bipolar disorder,45,0,0.8934,11.25434396,11.15008176,11.35860616,below 20
Specific phobia,Bipolar disorder,46,0,0.8926,11.34776616,11.2422455,11.45328681,below 20
Specific phobia,Bipolar disorder,47,0,0.8918,11.43949525,11.33263949,11.54635101,below 20
Specific phobia,Bipolar disorder,50,0,0.8912,11.4988722,11.39092929,11.60681511,below 20
Specific phobia,Bipolar disorder,52,0,0.8881,11.85447605,11.73898393,11.96996816,below 20
Specific phobia,Bipolar disorder,53,0,0.8865,12.02395815,11.90461449,12.14330182,below 20
Specific phobia,Bipolar disorder,54,0,0.8859,12.10238711,11.9811178,12.22365643,below 20
Specific phobia,Bipolar disorder,58,0,0.8828,12.44928977,12.3156815,12.58289804,below 20
Specific phobia,Bipolar disorder,60,0,0.8817,12.56982252,12.43109094,12.70855411,below 20
Specific phobia,Bipolar disorder,67,0,0.8803,12.73517485,12.58257653,12.88777317,below 20
Specific phobia,Bipolar disorder,1,0,0.9944,0.556523931,0.489517424,0.623530437,20to40
Specific phobia,Bipolar disorder,2,0,0.9848,1.530128431,1.417958748,1.642298114,20to40
Specific phobia,Bipolar disorder,3,0,0.9838,1.630380226,1.514277091,1.746483361,20to40
Specific phobia,Bipolar disorder,5,0,0.9818,1.829970939,1.705805328,1.954136549,20to40
Specific phobia,Bipolar disorder,6,0,0.9805,1.966075216,1.836515875,2.095634556,20to40
Specific phobia,Bipolar disorder,7,0,0.9789,2.129638719,1.993629421,2.265648018,20to40
Specific phobia,Bipolar disorder,8,0,0.9748,2.542429581,2.390831255,2.694027908,20to40
Specific phobia,Bipolar disorder,10,0,0.9742,2.603916961,2.449942128,2.757891793,20to40
Specific phobia,Bipolar disorder,11,0,0.973,2.728303213,2.56933032,2.887276106,20to40
Specific phobia,Bipolar disorder,13,0,0.9558,4.49674554,4.273606335,4.719884745,20to40
Specific phobia,Bipolar disorder,14,0,0.9519,4.900555064,4.664545059,5.136565069,20to40
Specific phobia,Bipolar disorder,21,0,0.9361,6.568524832,6.270028415,6.867021249,20to40
Specific phobia,Bipolar disorder,22,0,0.9325,6.952358654,6.640231598,7.26448571,20to40
Specific phobia,Bipolar disorder,23,0,0.9289,7.337042326,7.011206117,7.662878535,20to40
Specific phobia,Bipolar disorder,24,0,0.927,7.539471476,7.205933952,7.873009,20to40
Specific phobia,Bipolar disorder,27,0,0.923,7.972649721,7.619667611,8.325631831,20to40
Specific phobia,Bipolar disorder,1,0,0.9994,0.064495324,0.019802345,0.109188304,above40
Specific phobia,Bipolar disorder,2,0,0.9956,0.436682771,0.317973787,0.555391755,above40
Specific phobia,Bipolar disorder,4,0,0.9894,1.062085144,0.871853019,1.252317269,above40
Specific phobia,Bipolar disorder,5,0,0.9681,3.211883907,2.869453024,3.55431479,above40
Specific phobia,Bipolar disorder,11,0,0.9603,4.020645491,3.608810164,4.432480818,above40
Specific phobia,Dysthymia,1,0,0.9962,0.379767202,0.365542054,0.39399235,below 20
Specific phobia,Dysthymia,2,0,0.9946,0.544848761,0.527798785,0.561898736,below 20
Specific phobia,Dysthymia,3,0,0.9925,0.747756783,0.727767891,0.767745675,below 20
Specific phobia,Dysthymia,4,0,0.991,0.900529446,0.878580911,0.922477981,below 20
Specific phobia,Dysthymia,5,0,0.9893,1.073585515,1.049603798,1.097567232,below 20
Specific phobia,Dysthymia,6,0,0.9874,1.26651819,1.24044512,1.292591261,below 20
Specific phobia,Dysthymia,7,0,0.9859,1.421495392,1.393845227,1.449145557,below 20
Specific phobia,Dysthymia,8,0,0.9842,1.593422482,1.564108364,1.622736601,below 20
Specific phobia,Dysthymia,9,0,0.9814,1.877716539,1.845819701,1.909613376,below 20
Specific phobia,Dysthymia,10,0,0.9785,2.172802976,2.138399725,2.207206226,below 20
Specific phobia,Dysthymia,11,0,0.9752,2.512673547,2.475541207,2.549805886,below 20
Specific phobia,Dysthymia,12,0,0.9729,2.747644677,2.708706505,2.78658285,below 20
Specific phobia,Dysthymia,13,0,0.9709,2.94456949,2.904154245,2.984984735,below 20
Specific phobia,Dysthymia,14,0,0.9685,3.196837761,3.154561908,3.239113613,below 20
Specific phobia,Dysthymia,15,0,0.9652,3.541454101,3.496667346,3.586240855,below 20
Specific phobia,Dysthymia,16,0,0.9632,3.739832838,3.693612758,3.786052918,below 20
Specific phobia,Dysthymia,17,0,0.9614,3.934000332,3.886364532,3.981636131,below 20
Specific phobia,Dysthymia,18,0,0.9596,4.119517078,4.070517198,4.168516958,below 20
Specific phobia,Dysthymia,19,0,0.9575,4.339568366,4.288943415,4.390193317,below 20
Specific phobia,Dysthymia,20,0,0.9547,4.634748479,4.581948533,4.687548426,below 20
Specific phobia,Dysthymia,21,0,0.9527,4.843316014,4.788976332,4.897655695,below 20
Specific phobia,Dysthymia,22,0,0.9502,5.105722369,5.049444826,5.161999913,below 20
Specific phobia,Dysthymia,23,0,0.948,5.338427729,5.280424744,5.396430714,below 20
Specific phobia,Dysthymia,24,0,0.9454,5.606741461,5.546733718,5.666749204,below 20
Specific phobia,Dysthymia,25,0,0.9446,5.695746908,5.635064942,5.756428874,below 20
Specific phobia,Dysthymia,26,0,0.9425,5.910356773,5.848010275,5.972703271,below 20
Specific phobia,Dysthymia,27,0,0.9412,6.05045124,5.986996911,6.113905568,below 20
Specific phobia,Dysthymia,28,0,0.9381,6.379422459,6.313347985,6.445496934,below 20
Specific phobia,Dysthymia,29,0,0.9376,6.434685573,6.368164222,6.501206924,below 20
Specific phobia,Dysthymia,30,0,0.9343,6.784921867,6.71553035,6.854313383,below 20
Specific phobia,Dysthymia,31,0,0.9315,7.088163804,7.016279293,7.160048315,below 20
Specific phobia,Dysthymia,32,0,0.9291,7.348743499,7.274679375,7.422807623,below 20
Specific phobia,Dysthymia,33,0,0.9269,7.579202626,7.503145655,7.655259596,below 20
Specific phobia,Dysthymia,34,0,0.9249,7.799101123,7.721089999,7.877112248,below 20
Specific phobia,Dysthymia,35,0,0.9238,7.91755389,7.838457047,7.996650733,below 20
Specific phobia,Dysthymia,36,0,0.9199,8.333863673,8.250836917,8.416890428,below 20
Specific phobia,Dysthymia,37,0,0.9181,8.539145872,8.454128688,8.624163055,below 20
Specific phobia,Dysthymia,38,0,0.9163,8.734802912,8.647829067,8.821776758,below 20
Specific phobia,Dysthymia,39,0,0.9141,8.971248896,8.881825269,9.060672523,below 20
Specific phobia,Dysthymia,40,0,0.9128,9.113816729,9.022863467,9.204769992,below 20
Specific phobia,Dysthymia,41,0,0.9117,9.232875945,9.140571997,9.325179893,below 20
Specific phobia,Dysthymia,42,0,0.9115,9.25562204,9.163042439,9.348201642,below 20
Specific phobia,Dysthymia,43,0,0.9103,9.385303607,9.291069328,9.479537885,below 20
Specific phobia,Dysthymia,44,0,0.9068,9.767047976,9.66784939,9.866246561,below 20
Specific phobia,Dysthymia,45,0,0.9056,9.908108696,9.806992509,10.00922488,below 20
Specific phobia,Dysthymia,46,0,0.9037,10.10980075,10.00577694,10.21382456,below 20
Specific phobia,Dysthymia,48,0,0.9035,10.1325545,10.028149,10.23696001,below 20
Specific phobia,Dysthymia,49,0,0.8996,10.56175167,10.44987595,10.67362739,below 20
Specific phobia,Dysthymia,50,0,0.898,10.74025629,10.62515129,10.85536129,below 20
Specific phobia,Dysthymia,51,0,0.8975,10.80423805,10.68789764,10.92057847,below 20
Specific phobia,Dysthymia,52,0,0.8965,10.91211292,10.79350731,11.03071852,below 20
Specific phobia,Dysthymia,53,0,0.895,11.07879395,10.95637103,11.20121688,below 20
Specific phobia,Dysthymia,54,0,0.8943,11.1600831,11.03564389,11.28452231,below 20
Specific phobia,Dysthymia,55,0,0.8933,11.26844279,11.14106703,11.39581854,below 20
Specific phobia,Dysthymia,56,0,0.8918,11.43986798,11.30749658,11.57223938,below 20
Specific phobia,Dysthymia,57,0,0.8913,11.48796908,11.35408031,11.62185785,below 20
Specific phobia,Dysthymia,60,0,0.8898,11.66174957,11.5204642,11.80303493,below 20
Specific phobia,Dysthymia,70,0,0.8777,13.01925951,12.75368673,13.28483228,below 20
Specific phobia,Dysthymia,71,0,0.8609,14.94059766,14.54823428,15.33296104,below 20
Specific phobia,Dysthymia,1,0,0.9931,0.690853698,0.615394146,0.76631325,20to40
Specific phobia,Dysthymia,2,0,0.992,0.801733194,0.72025475,0.883211638,20to40
Specific phobia,Dysthymia,4,0,0.9891,1.092580072,0.995783571,1.189376572,20to40
Specific phobia,Dysthymia,5,0,0.9862,1.3879669,1.277132426,1.498801374,20to40
Specific phobia,Dysthymia,6,0,0.9839,1.619954168,1.498758779,1.741149557,20to40
Specific phobia,Dysthymia,8,0,0.9807,1.949169877,1.813622984,2.084716769,20to40
Specific phobia,Dysthymia,13,0,0.9768,2.34633405,2.191297777,2.501370324,20to40
Specific phobia,Dysthymia,15,0,0.9722,2.815281569,2.638130654,2.992432484,20to40
Specific phobia,Dysthymia,20,0,0.9659,3.462863416,3.252700775,3.673026057,20to40
Specific phobia,Dysthymia,22,0,0.9615,3.915196654,3.68256421,4.147829098,20to40
Specific phobia,Dysthymia,34,0,0.9596,4.119040568,3.863072178,4.375008957,20to40
Specific phobia,Dysthymia,40,0,0.9405,6.10626555,5.610157057,6.602374043,20to40
Specific phobia,Dysthymia,42,0,0.915,8.820551264,8.034088527,9.607014002,20to40
Specific phobia,Dysthymia,1,0,0.9906,0.936924879,0.763403963,1.110445795,above40
Specific phobia,Dysthymia,2,0,0.99,0.999047704,0.819527616,1.178567793,above40
Specific phobia,Dysthymia,3,0,0.9837,1.640012923,1.404561648,1.875464197,above40
Specific phobia,Dysthymia,11,0,0.9778,2.237126872,1.93137432,2.542879424,above40
Specific phobia,Panic disorder,1,0,0.9946,0.541940957,0.526321995,0.55755992,below 20
Specific phobia,Panic disorder,2,0,0.9929,0.714756567,0.696806281,0.732706852,below 20
Specific phobia,Panic disorder,3,0,0.9906,0.94533007,0.924668628,0.965991511,below 20
Specific phobia,Panic disorder,4,0,0.989,1.106610829,1.084241878,1.128979779,below 20
Specific phobia,Panic disorder,5,0,0.9866,1.345205617,1.320519808,1.369891426,below 20
Specific phobia,Panic disorder,6,0,0.9843,1.581602055,1.554805908,1.608398202,below 20
Specific phobia,Panic disorder,7,0,0.9832,1.691758503,1.664027017,1.71948999,below 20
Specific phobia,Panic disorder,8,0,0.9809,1.922036196,1.892431778,1.951640614,below 20
Specific phobia,Panic disorder,9,0,0.9771,2.308055699,2.275527386,2.340584012,below 20
Specific phobia,Panic disorder,10,0,0.9743,2.597235533,2.562652759,2.631818307,below 20
Specific phobia,Panic disorder,11,0,0.9708,2.960380719,2.923336943,2.997424495,below 20
Specific phobia,Panic disorder,12,0,0.9667,3.375987045,3.336268675,3.415705416,below 20
Specific phobia,Panic disorder,13,0,0.9633,3.727852482,3.68596424,3.769740725,below 20
Specific phobia,Panic disorder,14,0,0.9603,4.040341176,3.996574907,4.084107446,below 20
Specific phobia,Panic disorder,15,0,0.9588,4.201367972,4.15663143,4.246104513,below 20
Specific phobia,Panic disorder,16,0,0.9562,4.473414184,4.427032792,4.519795575,below 20
Specific phobia,Panic disorder,17,0,0.9543,4.669919369,4.622341929,4.717496809,below 20
Specific phobia,Panic disorder,18,0,0.953,4.809338348,4.760899669,4.857777028,below 20
Specific phobia,Panic disorder,19,0,0.9512,4.993467738,4.943875754,5.043059721,below 20
Specific phobia,Panic disorder,20,0,0.9488,5.24624206,5.195058125,5.297425995,below 20
Specific phobia,Panic disorder,21,0,0.9468,5.453274667,5.400778206,5.505771127,below 20
Specific phobia,Panic disorder,22,0,0.9453,5.6181201,5.564570803,5.671669397,below 20
Specific phobia,Panic disorder,23,0,0.9421,5.95913665,5.903398998,6.014874303,below 20
Specific phobia,Panic disorder,24,0,0.941,6.072389301,6.015914893,6.128863708,below 20
Specific phobia,Panic disorder,25,0,0.9397,6.209269339,6.151887937,6.266650741,below 20
Specific phobia,Panic disorder,26,0,0.9378,6.412959461,6.354201554,6.471717367,below 20
Specific phobia,Panic disorder,27,0,0.9364,6.561309465,6.501531185,6.621087745,below 20
Specific phobia,Panic disorder,28,0,0.9352,6.688149582,6.627480451,6.748818714,below 20
Specific phobia,Panic disorder,29,0,0.9327,6.952926487,6.890371565,7.015481409,below 20
Specific phobia,Panic disorder,30,0,0.9297,7.280808573,7.2159073,7.345709845,below 20
Specific phobia,Panic disorder,31,0,0.928,7.465034021,7.398796439,7.531271603,below 20
Specific phobia,Panic disorder,32,0,0.9262,7.654460753,7.586818497,7.722103009,below 20
Specific phobia,Panic disorder,33,0,0.9234,7.957970303,7.888021346,8.02791926,below 20
Specific phobia,Panic disorder,34,0,0.9223,8.077543624,8.006659392,8.148427857,below 20
Specific phobia,Panic disorder,35,0,0.9203,8.297952131,8.225296564,8.370607698,below 20
Specific phobia,Panic disorder,36,0,0.9179,8.558266864,8.483453278,8.633080449,below 20
Specific phobia,Panic disorder,37,0,0.917,8.655297719,8.579655192,8.730940246,below 20
Specific phobia,Panic disorder,38,0,0.9163,8.728024992,8.651733257,8.804316727,below 20
Specific phobia,Panic disorder,39,0,0.9139,8.994694647,8.915935247,9.073454046,below 20
Specific phobia,Panic disorder,40,0,0.9128,9.11060755,9.030737635,9.190477465,below 20
Specific phobia,Panic disorder,41,0,0.9123,9.167460188,9.08701654,9.247903835,below 20
Specific phobia,Panic disorder,42,0,0.9112,9.28143596,9.199775503,9.363096417,below 20
